user_id,sum,sec,sessions_completed,gender,experience_level,estimate_birth_day,focus,start_date
38273,370000,370,444,,"{""mindfulness"":""medium""}",,mindfulness,
38274,680000,680,272,,"{""mindfulness"":""low""}",,mindfulness,
38276,915000,915,606,o,"{""mindfulness"":""none""}",,mindfulness,
38279,500000,500,400,,"{""mindfulness"":""none""}",,mindfulness,
38280,100000,100,20,o,"{""mindfulness"":""low""}",,mindfulness,
38284,180000,180,72,,"{""mindfulness"":""medium""}",,mindfulness,
38285,580000,580,464,,"{""mindfulness"":""medium""}",,mindfulness,
38286,190000,190,76,,"{""mindfulness"":""medium""}",,mindfulness,
38288,145000,145,805,,"{""mindfulness"":""high""}",,mindfulness,
38290,90000,90,18,o,"{""yoga"":""none""}",,yoga,
38291,85000,85,17,o,"{""mindfulness"":""medium""}",,mindfulness,
38294,130000,130,52,,"{""mindfulness"":""low""}",,mindfulness,
38296,105000,105,21,o,"{""mindfulness"":""medium""}",,mindfulness,
38297,3170000,3170,8176,,"{""yoga"":""medium""}",,yoga,
38298,515000,515,412,,"{""mindfulness"":""medium""}",,mindfulness,
38299,720000,720,576,,"{""mindfulness"":""high""}",,mindfulness,
38300,70000,70,56,o,"{""mindfulness"":""medium""}",,mindfulness,
38302,2235000,2235,2778,,"{""mindfulness"":""low""}",,mindfulness,
38305,595000,595,732,o,"{""mindfulness"":""medium""}",,mindfulness,
38308,290000,290,232,o,"{""mindfulness"":""medium""}",,mindfulness,
38310,180000,180,72,,"{""mindfulness"":""low""}",,mindfulness,
38312,895000,895,895,,"{""mindfulness"":""none""}",,mindfulness,
38318,295000,295,236,,"{""mindfulness"":""medium""}",,mindfulness,
38320,85000,85,17,o,"{""mindfulness"":""low""}",,mindfulness,
38321,15000,15,3,o,"{""mindfulness"":""none""}",,mindfulness,
38323,8395000,8395,102128,,"{""mindfulness"":""none""}",,mindfulness,
38325,1805000,1805,2886,,"{""mindfulness"":""medium""}",,mindfulness,
38327,695000,695,1857,,"{""mindfulness"":""none""}",,mindfulness,
38328,75000,75,30,o,"{""mindfulness"":""medium""}",,mindfulness,
38329,355000,355,142,o,"{""mindfulness"":""medium""}",,mindfulness,
38332,85000,85,17,,"{""mindfulness"":""high""}",,mindfulness,
38334,2880000,2880,10800,,"{""mindfulness"":""medium""}",,mindfulness,
38336,25000,25,5,,"{""yoga"":""none""}",,yoga,
38337,555000,555,444,o,"{""mindfulness"":""low""}",,mindfulness,
38339,365000,365,146,,"{""mindfulness"":""high""}",,mindfulness,
38340,410000,410,164,o,"{""yoga"":""low""}",,yoga,
38343,240000,240,144,,"{""yoga"":""low""}",,yoga,
38346,965000,965,965,o,"{""mindfulness"":""medium""}",,mindfulness,
38350,230000,230,92,,"{""mindfulness"":""medium""}",,mindfulness,
38351,125000,125,25,o,"{""mindfulness"":""high""}",,mindfulness,
38354,2965000,2965,10048,,"{""mindfulness"":""medium""}",,mindfulness,
38355,765000,765,459,o,"{""mindfulness"":""low""}",,mindfulness,
38356,180000,180,72,o,"{""yoga"":""medium""}",,yoga,
38358,215000,215,129,o,"{""mindfulness"":""medium""}",,mindfulness,
38359,170000,170,68,o,"{""yoga"":""medium""}",,yoga,
38363,1530000,1530,612,o,"{""yoga"":""medium""}",,yoga,
38364,125000,125,125,o,"{""mindfulness"":""medium""}",,mindfulness,
38366,65000,65,13,o,"{""mindfulness"":""medium""}",,mindfulness,
38368,55000,55,11,,"{""mindfulness"":""medium""}",,mindfulness,
38370,60000,60,12,,"{""mindfulness"":""medium""}",,mindfulness,
38371,265000,265,106,,"{""mindfulness"":""low""}",,mindfulness,
38373,930000,930,930,o,"{""mindfulness"":""medium""}",,mindfulness,
38374,360000,360,360,,"{""mindfulness"":""medium""}",,mindfulness,
38375,1280000,1280,4096,o,"{""mindfulness"":""medium""}",,mindfulness,
38377,805000,805,875,o,"{""mindfulness"":""medium""}",,mindfulness,
38378,600000,600,480,o,"{""mindfulness"":""none""}",,mindfulness,
38379,60000,60,12,,"{""mindfulness"":""low""}",,mindfulness,
38382,40000,40,75,o,"{""mindfulness"":""low""}",,mindfulness,
38383,145000,145,29,,"{""mindfulness"":""none""}",,mindfulness,
38385,85000,85,17,o,"{""mindfulness"":""medium""}",,mindfulness,
38387,475000,475,2880,f,"{""mindfulness"":""none""}",,mindfulness,
38388,3745000,3745,20223,,"{""mindfulness"":""none""}",,mindfulness,
38389,90000,90,18,,"{""mindfulness"":""low""}",,mindfulness,
38390,3045000,3045,13398,,"{""mindfulness"":""none""}",,mindfulness,
38392,785000,785,4310,o,"{""mindfulness"":""medium""}",,mindfulness,
38395,250000,250,150,,"{""mindfulness"":""medium""}",,mindfulness,
38396,130000,130,52,,"{""mindfulness"":""low""}",,mindfulness,
38397,1935000,1935,3096,o,"{""mindfulness"":""medium""}",,mindfulness,
38398,4770000,4770,5736,,"{""mindfulness"":""low""}",,mindfulness,
38399,165000,165,33,,"{""mindfulness"":""high""}",,mindfulness,
38401,65000,65,13,,"{""mindfulness"":""none""}",,mindfulness,
38404,170000,170,68,o,"{""mindfulness"":""low""}",,mindfulness,
38409,815000,815,1030,,"{""mindfulness"":""medium""}",,mindfulness,
38410,1900000,1900,3420,,"{""mindfulness"":""high""}",,mindfulness,
38412,395000,395,158,,"{""mindfulness"":""medium""}",,mindfulness,
38415,70000,70,14,,"{""mindfulness"":""none""}",,mindfulness,
38416,210000,210,42,,"{""mindfulness"":""low""}",,mindfulness,
38418,55000,55,22,o,"{""mindfulness"":""medium""}",,mindfulness,
38419,30000,30,10,o,"{""mindfulness"":""medium""}",,mindfulness,
38422,700000,700,560,o,"{""mindfulness"":""medium""}",1976-10-06 18:55:12.978+00,mindfulness,
38425,90000,90,90,o,"{""mindfulness"":""none""}",,mindfulness,
38428,80000,80,16,,"{""yoga"":""low""}",,yoga,
38429,180000,180,72,,"{""mindfulness"":""low""}",,mindfulness,
38431,285000,285,171,,"{""mindfulness"":""low""}",,mindfulness,
38435,120000,120,48,,"{""mindfulness"":""medium""}",,mindfulness,
38437,1425000,1425,1425,,"{""mindfulness"":""medium""}",,mindfulness,
38438,80000,80,16,o,"{""mindfulness"":""medium""}",,mindfulness,
38439,220000,220,132,,"{""mindfulness"":""low""}",,mindfulness,
38440,185000,185,74,o,"{""mindfulness"":""none""}",,mindfulness,
38441,120000,120,48,,"{""mindfulness"":""low""}",,mindfulness,
38444,850000,850,1360,o,"{""mindfulness"":""none""}",,mindfulness,
38445,1585000,1585,2536,o,"{""mindfulness"":""medium""}",,mindfulness,
38447,120000,120,48,,"{""mindfulness"":""low""}",,mindfulness,
38448,190000,190,76,,"{""yoga"":""none""}",,yoga,
38449,60000,60,12,,"{""mindfulness"":""low""}",,mindfulness,
38450,35000,35,7,,"{""mindfulness"":""medium""}",,mindfulness,
38454,660000,660,1282,,"{""mindfulness"":""medium""}",,mindfulness,
38457,295000,295,118,m,"{""mindfulness"":""low""}",,mindfulness,
38458,580000,580,348,o,"{""mindfulness"":""medium""}",,mindfulness,
38459,800000,800,800,o,"{""mindfulness"":""low""}",,mindfulness,
38460,375000,375,525,,"{""mindfulness"":""none""}",,mindfulness,
38461,845000,845,845,o,"{""mindfulness"":""low""}",,mindfulness,
38463,65000,65,13,o,"{""yoga"":""medium""}",,yoga,
38465,285000,285,399,,"{""mindfulness"":""none""}",,mindfulness,
38466,835000,835,334,o,"{""yoga"":""medium""}",,yoga,
38468,340000,340,136,o,"{""mindfulness"":""medium""}",,mindfulness,
38469,95000,95,19,,"{""mindfulness"":""none""}",,mindfulness,
38471,125000,125,50,,"{""mindfulness"":""low""}",,mindfulness,
38473,9320000,9320,35416,,"{""mindfulness"":""high""}",,mindfulness,
38474,655000,655,393,,"{""mindfulness"":""none""}",,mindfulness,
38475,125000,125,50,o,"{""mindfulness"":""medium""}",,mindfulness,
38476,1555000,1555,2177,,"{""mindfulness"":""low""}",,mindfulness,
38477,640000,640,384,o,"{""mindfulness"":""low""}",,mindfulness,
38479,125000,125,50,o,"{""mindfulness"":""medium""}",,mindfulness,
38481,4255000,4255,18722,,"{""mindfulness"":""medium""}",,mindfulness,
38484,155000,155,31,o,"{""mindfulness"":""medium""}",,mindfulness,
38485,2385000,2385,5247,,"{""mindfulness"":""medium""}",,mindfulness,
38486,410000,410,328,,"{""mindfulness"":""none""}",,mindfulness,
38487,10000,10,2,o,"{""mindfulness"":""medium""}",,mindfulness,
38491,2105000,2105,2105,,"{""mindfulness"":""low""}",,mindfulness,
38493,185000,185,111,,"{""mindfulness"":""low""}",,mindfulness,
38494,235000,235,235,,"{""mindfulness"":""none""}",,mindfulness,
38496,135000,135,81,,"{""mindfulness"":""high""}",,mindfulness,
38499,2005000,2005,2807,f,"{""mindfulness"":""medium""}",1953-10-07 18:09:05.049+00,mindfulness,
38501,60000,60,12,,"{""mindfulness"":""low""}",,mindfulness,
38502,120000,120,72,,"{""mindfulness"":""none""}",,mindfulness,
38503,520000,520,416,,"{""mindfulness"":""medium""}",,mindfulness,
38504,130000,130,52,,"{""mindfulness"":""low""}",,mindfulness,
38505,600000,600,1920,o,"{""mindfulness"":""medium""}",,mindfulness,
38507,525000,525,420,,"{""mindfulness"":""medium""}",,mindfulness,
38508,550000,550,330,,"{""mindfulness"":""low""}",,mindfulness,
38511,120000,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
38523,1085000,1085,2065,o,"{""mindfulness"":""none""}",,mindfulness,
38525,305000,305,183,o,"{""yoga"":""medium""}",,yoga,
38526,85000,85,17,o,"{""mindfulness"":""none""}",,mindfulness,
38528,210000,210,42,o,"{""mindfulness"":""none""}",,mindfulness,
38530,120000,120,48,,"{""mindfulness"":""none""}",,mindfulness,
38532,235000,235,47,o,"{""yoga"":""none""}",,yoga,
38533,1845000,1845,1845,o,"{""mindfulness"":""high""}",,mindfulness,
38536,1370000,1370,3568,,"{""yoga"":""none""}",,yoga,
38537,95000,95,19,,"{""mindfulness"":""medium""}",,mindfulness,
38538,180000,180,72,,"{""mindfulness"":""none""}",,mindfulness,
38541,345000,345,138,o,"{""mindfulness"":""high""}",,mindfulness,
38542,395000,395,158,f,"{""mindfulness"":""medium""}",1975-10-08 01:09:21.53+00,mindfulness,
38543,1670000,1670,3340,,"{""mindfulness"":""medium""}",,mindfulness,
38544,175000,175,70,o,"{""yoga"":""medium""}",,yoga,
38545,525000,525,420,,"{""mindfulness"":""medium""}",,mindfulness,
38546,1330000,1330,1596,,"{""mindfulness"":""medium""}",,mindfulness,
38547,1475000,1475,2065,o,"{""yoga"":""medium""}",,yoga,
38548,25000,25,5,o,"{""mindfulness"":""high""}",,mindfulness,
38549,905000,905,1086,f,"{""yoga"":""medium""}",,yoga,
38550,1265000,1265,759,o,"{""mindfulness"":""medium""}",,mindfulness,
38552,4815000,4815,17334,,"{""mindfulness"":""medium""}",,mindfulness,
38554,885000,885,354,o,"{""mindfulness"":""none""}",,mindfulness,
38555,520000,520,728,o,"{""mindfulness"":""none""}",,mindfulness,
38558,320000,320,256,m,"{""mindfulness"":""low""}",1974-10-12 06:57:44.183+00,mindfulness,
38561,110000,110,44,o,"{""mindfulness"":""medium""}",,mindfulness,
38563,245000,245,98,,"{""mindfulness"":""none""}",,mindfulness,
38564,190000,190,76,,"{""yoga"":""high""}",,yoga,
38565,265000,265,53,o,"{""mindfulness"":""low""}",,mindfulness,
38566,525000,525,420,,"{""mindfulness"":""medium""}",,mindfulness,
38567,180000,180,255,,"{""mindfulness"":""low""}",,mindfulness,
38568,85000,85,17,o,"{""mindfulness"":""none""}",,mindfulness,
38569,515000,515,412,,"{""mindfulness"":""none""}",,mindfulness,
38570,80000,80,96,,"{""mindfulness"":""low""}",,mindfulness,
38571,3150000,3150,6930,,"{""mindfulness"":""low""}",,mindfulness,
38572,120000,120,48,,"{""mindfulness"":""low""}",,mindfulness,
38575,90000,90,18,,"{""yoga"":""medium""}",,yoga,
38578,860000,860,860,,"{""mindfulness"":""medium""}",,mindfulness,
38579,500000,500,400,o,"{""mindfulness"":""low""}",,mindfulness,
38581,1325000,1325,795,,"{""mindfulness"":""high""}",,mindfulness,
38582,1240000,1240,496,,"{""yoga"":""medium""}",,yoga,
38586,385000,385,308,o,"{""mindfulness"":""none""}",,mindfulness,
38587,60000,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
38591,1755000,1755,2808,,"{""mindfulness"":""low""}",,mindfulness,
38592,115000,115,46,o,"{""mindfulness"":""none""}",,mindfulness,
38593,535000,535,428,,"{""mindfulness"":""low""}",,mindfulness,
38595,655000,655,1572,o,"{""mindfulness"":""low""}",,mindfulness,
38599,120000,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
38600,120000,120,114,o,"{""mindfulness"":""none""}",,mindfulness,
38601,120000,120,48,o,"{""mindfulness"":""low""}",,mindfulness,
38602,155000,155,62,,"{""mindfulness"":""none""}",,mindfulness,
38603,180000,180,72,o,"{""mindfulness"":""none""}",,mindfulness,
38604,120000,120,48,,"{""mindfulness"":""medium""}",,mindfulness,
38605,80000,80,16,,"{""mindfulness"":""medium""}",,mindfulness,
38606,90000,90,18,,"{""mindfulness"":""none""}",,mindfulness,
38608,170000,170,68,o,"{""mindfulness"":""low""}",,mindfulness,
38610,2310000,2310,8316,,"{""mindfulness"":""medium""}",,mindfulness,
38614,2885000,2885,23460,o,"{""mindfulness"":""high""}",,mindfulness,
38616,3265000,3265,3610,o,"{""mindfulness"":""medium""}",,mindfulness,
38617,170000,170,68,o,"{""mindfulness"":""medium""}",,mindfulness,
38619,65000,65,13,f,"{""mindfulness"":""none""}",1975-10-09 13:45:11.59+00,mindfulness,
38620,6390000,6390,8946,,"{""mindfulness"":""high""}",,mindfulness,
38621,795000,795,636,o,"{""mindfulness"":""low""}",,mindfulness,
38622,130000,130,52,,"{""mindfulness"":""low""}",,mindfulness,
38623,120000,120,48,o,"{""mindfulness"":""low""}",,mindfulness,
38624,120000,120,48,o,"{""mindfulness"":""low""}",,mindfulness,
38625,120000,120,48,o,"{""mindfulness"":""medium""}",,mindfulness,
38626,305000,305,183,o,"{""mindfulness"":""low""}",,mindfulness,
38627,4675000,4675,17580,o,"{""mindfulness"":""low""}",,mindfulness,
38628,120000,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
38629,3015000,3015,8040,o,"{""yoga"":""medium""}",,yoga,
38630,345000,345,207,,"{""mindfulness"":""low""}",,mindfulness,
38631,1885000,1885,3519,o,"{""mindfulness"":""medium""}",,mindfulness,
38632,340000,340,136,,"{""mindfulness"":""none""}",,mindfulness,
38633,90000,90,18,,"{""mindfulness"":""none""}",,mindfulness,
38635,90000,90,18,,"{""mindfulness"":""medium""}",,mindfulness,
38636,520000,520,327,,"{""mindfulness"":""medium""}",,mindfulness,
38637,120000,120,48,o,"{""mindfulness"":""high""}",,mindfulness,
38638,450000,450,270,,"{""mindfulness"":""medium""}",,mindfulness,
38639,1425000,1425,5700,o,"{""mindfulness"":""none""}",,mindfulness,
38640,16925000,16925,125245,f,"{""mindfulness"":""medium""}",,mindfulness,
38641,50000,50,10,,"{""mindfulness"":""low""}",,mindfulness,
38645,405000,405,243,,"{""mindfulness"":""none""}",,mindfulness,
38646,415000,415,166,o,"{""mindfulness"":""medium""}",,mindfulness,
38647,175000,175,35,,"{""mindfulness"":""medium""}",,mindfulness,
38648,260000,260,156,o,"{""mindfulness"":""low""}",,mindfulness,
38649,570000,570,456,,"{""mindfulness"":""none""}",,mindfulness,
38650,2585000,2585,3102,,"{""mindfulness"":""medium""}",,mindfulness,
38651,800000,800,640,,"{""mindfulness"":""medium""}",,mindfulness,
38655,475000,475,570,o,"{""mindfulness"":""low""}",,mindfulness,
38657,120000,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
38659,60000,60,12,,"{""mindfulness"":""medium""}",,mindfulness,
38660,695000,695,695,o,"{""mindfulness"":""medium""}",,mindfulness,
38662,75000,75,15,,"{""mindfulness"":""medium""}",,mindfulness,
38663,345000,345,276,o,"{""yoga"":""medium""}",,yoga,
38664,85000,85,17,o,"{""mindfulness"":""medium""}",,mindfulness,
38666,705000,705,423,o,"{""mindfulness"":""none""}",,mindfulness,
38667,5705000,5705,34430,,"{""mindfulness"":""medium""}",,mindfulness,
38668,495000,495,396,o,"{""mindfulness"":""medium""}",,mindfulness,
38670,115000,115,46,o,"{""mindfulness"":""low""}",,mindfulness,
38671,1545000,1545,3090,o,"{""mindfulness"":""low""}",,mindfulness,
38673,850000,850,850,,"{""mindfulness"":""none""}",,mindfulness,
38674,7085000,7085,34560,,"{""yoga"":""medium""}",,yoga,2016-10-16 19:07:41.766+00
38675,85000,85,17,o,"{""mindfulness"":""medium""}",,mindfulness,
38676,10125000,10125,146025,,"{""mindfulness"":""medium""}",,mindfulness,
38677,260000,260,104,,"{""mindfulness"":""low""}",,mindfulness,
38680,195000,195,156,o,"{""mindfulness"":""none""}",,mindfulness,
38681,5000,5,1,,"{""mindfulness"":""low""}",,mindfulness,
38682,380000,380,152,,"{""mindfulness"":""medium""}",,mindfulness,
38683,1145000,1145,2977,m,"{""mindfulness"":""none""}",1982-10-09 20:49:08.807+00,mindfulness,
38684,35000,35,14,,"{""mindfulness"":""medium""}",,mindfulness,
38685,350000,350,210,o,"{""mindfulness"":""none""}",,mindfulness,
38686,190000,190,76,,"{""mindfulness"":""low""}",,mindfulness,
38688,1230000,1230,492,,"{""mindfulness"":""medium""}",,mindfulness,
38691,60000,60,12,,"{""mindfulness"":""none""}",,mindfulness,
38692,60000,60,12,o,"{""mindfulness"":""medium""}",,mindfulness,
38693,60000,60,12,o,"{""yoga"":""none""}",,yoga,
38695,2300000,2300,2300,,"{""mindfulness"":""medium""}",,mindfulness,
38697,365000,365,73,,"{""mindfulness"":""medium""}",,mindfulness,
38699,180000,180,72,o,"{""mindfulness"":""none""}",,mindfulness,
38702,1105000,1105,2652,,"{""mindfulness"":""medium""}",,mindfulness,
38713,195000,195,39,,"{""yoga"":""none""}",,yoga,
38718,60000,60,12,o,"{""mindfulness"":""low""}",,mindfulness,
38719,240000,240,144,o,"{""mindfulness"":""high""}",,mindfulness,
38720,110000,110,22,o,"{""mindfulness"":""medium""}",,mindfulness,
38721,130000,130,26,o,"{""mindfulness"":""medium""}",,mindfulness,
38722,180000,180,72,,"{""mindfulness"":""medium""}",,mindfulness,
38723,1080000,1080,2730,o,"{""yoga"":""medium""}",,yoga,
38725,95000,95,76,,"{""mindfulness"":""none""}",,mindfulness,
38727,185000,185,111,,"{""mindfulness"":""medium""}",,mindfulness,
38729,130000,130,52,,"{""mindfulness"":""low""}",,mindfulness,
38731,1085000,1085,1085,,"{""mindfulness"":""none""}",,mindfulness,
38732,610000,610,976,o,"{""mindfulness"":""none""}",,mindfulness,
38734,130000,130,52,,"{""yoga"":""medium""}",,yoga,
38735,600000,600,360,f,"{""yoga"":""medium""}",1995-10-10 10:18:50.073+00,yoga,
38738,155000,155,31,o,"{""mindfulness"":""medium""}",,mindfulness,
38741,375000,375,150,o,"{""mindfulness"":""none""}",,mindfulness,
38743,170000,170,68,o,"{""mindfulness"":""low""}",,mindfulness,
38745,45000,45,27,o,"{""yoga"":""none""}",,yoga,
38746,135000,135,81,,"{""mindfulness"":""none""}",,mindfulness,
38747,325000,325,65,o,"{""mindfulness"":""none""}",,mindfulness,
38749,35000,35,7,o,"{""mindfulness"":""low""}",,mindfulness,
38750,240000,240,144,,"{""mindfulness"":""low""}",,mindfulness,
38752,120000,120,48,o,"{""yoga"":""medium""}",,yoga,
38753,575000,575,460,,"{""mindfulness"":""low""}",,mindfulness,
38754,90000,90,18,,"{""mindfulness"":""none""}",,mindfulness,
38755,825000,825,825,,"{""mindfulness"":""none""}",,mindfulness,
38760,245000,245,245,o,"{""mindfulness"":""low""}",,mindfulness,
38764,100000,100,20,o,"{""mindfulness"":""medium""}",,mindfulness,
38766,170000,170,68,o,"{""mindfulness"":""low""}",,mindfulness,
38768,575000,575,230,o,"{""mindfulness"":""none""}",,mindfulness,
38769,185000,185,111,,"{""mindfulness"":""low""}",,mindfulness,
38770,200000,200,120,,"{""mindfulness"":""low""}",,mindfulness,
38771,95000,95,76,o,"{""mindfulness"":""medium""}",,mindfulness,
38773,175000,175,70,o,"{""mindfulness"":""none""}",,mindfulness,
38774,105000,105,42,o,"{""yoga"":""medium""}",,yoga,
38775,2115000,2115,2538,o,"{""yoga"":""none""}",,yoga,
38776,1535000,1535,3377,,"{""mindfulness"":""low""}",,mindfulness,
38778,155000,155,62,,"{""mindfulness"":""medium""}",,mindfulness,
38779,120000,120,48,,"{""mindfulness"":""low""}",,mindfulness,
38784,960000,960,960,,"{""mindfulness"":""none""}",,mindfulness,
38786,95000,95,19,,"{""mindfulness"":""none""}",,mindfulness,
38787,15000,15,6,o,"{""mindfulness"":""low""}",,mindfulness,
38788,95000,95,19,,"{""mindfulness"":""none""}",,mindfulness,
38789,90000,90,18,o,"{""mindfulness"":""none""}",,mindfulness,
38790,400000,400,160,o,"{""mindfulness"":""low""}",,mindfulness,
38791,335000,335,603,o,"{""yoga"":""none""}",,yoga,
38793,65000,65,13,,"{""yoga"":""none""}",,yoga,
38795,280000,280,280,,"{""mindfulness"":""medium""}",,mindfulness,
38797,1680000,1680,3696,,"{""mindfulness"":""low""}",,mindfulness,
38802,1475000,1475,2655,o,"{""yoga"":""medium""}",,yoga,
