user_id,sec,sessions_completed,gender,experience_level,estimate_birth_day,focus,start_date
22336,325,135,o,"{""mindfulness"":""medium""}",,mindfulness,
22337,90,18,,"{""mindfulness"":""none""}",,mindfulness,
22338,95,19,o,"{""mindfulness"":""none""}",,mindfulness,
22339,970,582,,"{""mindfulness"":""medium""}",,mindfulness,
22340,370,222,,"{""mindfulness"":""none""}",,mindfulness,
22341,510,408,o,"{""mindfulness"":""medium""}",,mindfulness,
22343,60,12,o,"{""mindfulness"":""low""}",,mindfulness,
22344,4110,9042,o,"{""mindfulness"":""none""}",,mindfulness,
22345,90,18,,"{""mindfulness"":""none""}",,mindfulness,
22346,615,861,o,"{""mindfulness"":""none""}",,mindfulness,
22347,5600,8960,,"{""mindfulness"":""none""}",,mindfulness,
22348,60,188,o,"{""mindfulness"":""medium""}",,mindfulness,
22349,4240,18550,o,"{""mindfulness"":""none""}",,mindfulness,
22350,985,394,m,"{""mindfulness"":""none""}",1965-03-10 13:09:26.324+00,mindfulness,
22351,1560,1008,f,"{""yoga"":""none""}",1970-03-12 00:30:21.015+00,yoga,
22354,915,732,o,"{""mindfulness"":""medium""}",,mindfulness,
22356,3480,9048,o,"{""mindfulness"":""none""}",,mindfulness,
22357,2655,17433,o,"{""mindfulness"":""medium""}",,mindfulness,
22358,1055,633,,"{""mindfulness"":""medium""}",,mindfulness,
22360,630,3558,o,"{""mindfulness"":""none""}",,mindfulness,
22361,130,26,,"{""yoga"":""medium""}",,yoga,
22362,5340,200298,,"{""yoga"":""none""}",,yoga,
22364,9125,29872,o,"{""mindfulness"":""medium""}",,mindfulness,
22365,870,696,,"{""mindfulness"":""low""}",,mindfulness,
22366,400,240,,"{""mindfulness"":""none""}",,mindfulness,
22367,305,183,,"{""mindfulness"":""none""}",,mindfulness,
22371,795,954,,"{""mindfulness"":""none""}",,mindfulness,
22372,3065,4904,,"{""mindfulness"":""medium""}",,mindfulness,
22375,1680,2352,o,"{""mindfulness"":""medium""}",,mindfulness,
22376,2370,3318,,"{""mindfulness"":""medium""}",,mindfulness,
22378,90,18,o,"{""mindfulness"":""none""}",,mindfulness,
22380,405,162,o,"{""yoga"":""none""}",,yoga,
22381,1450,2352,,"{""mindfulness"":""medium""}",,mindfulness,
22382,125,50,,"{""mindfulness"":""medium""}",,mindfulness,
22383,5040,14112,,"{""mindfulness"":""none""}",,mindfulness,
22384,1355,1084,o,"{""mindfulness"":""low""}",,mindfulness,
22385,345,138,o,"{""mindfulness"":""low""}",,mindfulness,
22386,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
22387,1135,1362,,"{""mindfulness"":""none""}",,mindfulness,
22388,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
22389,515,412,o,"{""mindfulness"":""none""}",,mindfulness,
22390,490,1578,,"{""mindfulness"":""medium""}",,mindfulness,
22391,175,70,o,"{""mindfulness"":""none""}",,mindfulness,
22392,760,456,o,"{""mindfulness"":""low""}",,mindfulness,
22393,310,248,,"{""mindfulness"":""none""}",,mindfulness,
22394,2730,3822,o,"{""mindfulness"":""high""}",,mindfulness,
22395,2300,9660,o,"{""mindfulness"":""none""}",,mindfulness,
22396,6020,14448,,"{""mindfulness"":""high""}",,mindfulness,
22400,695,139,,"{""yoga"":""medium""}",,yoga,
22401,65,13,,"{""mindfulness"":""none""}",,mindfulness,
22402,410,604,o,"{""mindfulness"":""medium""}",,mindfulness,
22404,550,440,o,"{""mindfulness"":""none""}",,mindfulness,
22407,120,48,,"{""mindfulness"":""medium""}",,mindfulness,
22408,205,123,o,"{""mindfulness"":""none""}",,mindfulness,
22409,470,94,,"{""mindfulness"":""none""}",,mindfulness,
22410,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
22411,130,52,,"{""yoga"":""medium""}",,yoga,
22412,25,10,,"{""mindfulness"":""low""}",,mindfulness,
22414,1120,1120,o,"{""yoga"":""none""}",,yoga,
22415,1225,3430,,"{""yoga"":""medium""}",,yoga,
22416,180,72,,"{""mindfulness"":""low""}",,mindfulness,
22417,240,276,o,"{""mindfulness"":""none""}",,mindfulness,
22418,340,660,o,"{""mindfulness"":""low""}",,mindfulness,
22420,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
22421,180,72,,"{""mindfulness"":""none""}",,mindfulness,
22423,1850,5427,o,"{""mindfulness"":""medium""}",,mindfulness,
22424,2980,10432,o,"{""mindfulness"":""low""}",,mindfulness,
22425,1220,1464,,"{""mindfulness"":""none""}",,mindfulness,
22426,22445,3283884,f,"{""mindfulness"":""none""}",1988-07-23 01:24:57.196+00,mindfulness,2016-03-17 13:57:38.777+00
22427,175,105,,"{""mindfulness"":""none""}",,mindfulness,
22428,1490,2086,o,"{""mindfulness"":""none""}",,mindfulness,
22429,125,50,,"{""mindfulness"":""medium""}",,mindfulness,
22430,1910,1910,,"{""mindfulness"":""none""}",,mindfulness,
22432,3945,18147,m,"{""mindfulness"":""none""}",1936-03-13 02:16:34.144+00,mindfulness,
22433,660,1240,o,"{""mindfulness"":""none""}",,mindfulness,
22434,135,54,o,"{""mindfulness"":""none""}",,mindfulness,
22435,100,20,,"{""mindfulness"":""none""}",,mindfulness,
22436,120,48,,"{""mindfulness"":""none""}",,mindfulness,
22437,95,19,,"{""mindfulness"":""none""}",,mindfulness,
22438,55,22,o,"{""mindfulness"":""low""}",,mindfulness,
22447,100,20,o,"{""mindfulness"":""low""}",,mindfulness,
22449,2275,2092,o,"{""yoga"":""medium""}",,yoga,
22450,1200,1440,o,"{""mindfulness"":""medium""}",,mindfulness,
22452,345,138,o,"{""mindfulness"":""none""}",,mindfulness,
22454,885,885,,"{""mindfulness"":""none""}",,mindfulness,
22456,910,1092,,"{""mindfulness"":""none""}",,mindfulness,
22457,355,142,,"{""mindfulness"":""none""}",,mindfulness,
22461,190,76,,"{""mindfulness"":""high""}",,mindfulness,
22462,740,1184,,"{""mindfulness"":""low""}",,mindfulness,
22464,990,594,o,"{""mindfulness"":""medium""}",,mindfulness,
22466,140,1478,o,"{""mindfulness"":""none""}",,mindfulness,
22470,100,20,,"{""mindfulness"":""none""}",,mindfulness,
22473,1290,1548,o,"{""mindfulness"":""high""}",,mindfulness,
22474,120,570,,"{""mindfulness"":""none""}",,mindfulness,
22475,1385,1385,o,"{""mindfulness"":""low""}",,mindfulness,
22476,1775,2485,,"{""mindfulness"":""low""}",,mindfulness,
22478,60,12,o,"{""mindfulness"":""medium""}",,mindfulness,
22479,950,570,o,"{""mindfulness"":""none""}",,mindfulness,
22483,100,20,o,"{""mindfulness"":""none""}",,mindfulness,
22486,95,19,o,"{""mindfulness"":""none""}",,mindfulness,
22488,480,576,o,"{""mindfulness"":""low""}",,mindfulness,
22489,675,270,o,"{""yoga"":""none""}",,yoga,
22491,210,84,,"{""mindfulness"":""none""}",,mindfulness,
22493,1465,2051,,"{""mindfulness"":""none""}",,mindfulness,
22494,1985,238944,,"{""mindfulness"":""medium""}",,mindfulness,
22495,190,76,,"{""mindfulness"":""low""}",,mindfulness,
22496,875,1755,,"{""mindfulness"":""medium""}",,mindfulness,
22497,65,13,,"{""mindfulness"":""none""}",,mindfulness,
22498,340,204,o,"{""yoga"":""none""}",,yoga,
22499,170,68,o,"{""yoga"":""none""}",,yoga,
22500,10,2,,"{""mindfulness"":""medium""}",,mindfulness,
22501,180,72,,"{""yoga"":""medium""}",,yoga,
22503,555,444,,"{""mindfulness"":""low""}",,mindfulness,
22504,1630,10330,,"{""mindfulness"":""none""}",,mindfulness,
22506,240,144,o,"{""mindfulness"":""none""}",,mindfulness,
22509,1175,1410,f,"{""mindfulness"":""medium""}",1958-03-11 20:36:08.445+00,mindfulness,
22510,805,16168,o,"{""mindfulness"":""medium""}",,mindfulness,2016-03-17 19:11:17.405+00
22513,60,12,o,"{""mindfulness"":""medium""}",,mindfulness,
22514,60,12,,"{""mindfulness"":""medium""}",,mindfulness,
22516,530,424,,"{""mindfulness"":""none""}",,mindfulness,
22517,180,72,,"{""mindfulness"":""low""}",,mindfulness,
22518,1740,348,,"{""yoga"":""medium""}",,yoga,
22519,485,291,,"{""mindfulness"":""none""}",,mindfulness,
22520,70,14,o,"{""mindfulness"":""none""}",,mindfulness,
22522,560,448,o,"{""mindfulness"":""none""}",,mindfulness,
22524,120,48,,"{""mindfulness"":""none""}",,mindfulness,
22525,865,1384,,"{""mindfulness"":""low""}",,mindfulness,
22526,2075,5225,,"{""mindfulness"":""low""}",,mindfulness,
22527,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
22528,110,44,o,"{""mindfulness"":""none""}",,mindfulness,
22530,6095,78240,o,"{""mindfulness"":""none""}",,mindfulness,
22531,1635,1308,,"{""mindfulness"":""low""}",,mindfulness,
22533,75,15,,"{""mindfulness"":""none""}",,mindfulness,
22535,110,44,,"{""mindfulness"":""none""}",,mindfulness,
22536,295,118,o,"{""mindfulness"":""none""}",,mindfulness,
22537,5135,49296,,"{""mindfulness"":""none""}",,mindfulness,
22538,4585,23842,o,"{""mindfulness"":""none""}",,mindfulness,
22539,180,952,o,"{""mindfulness"":""low""}",,mindfulness,
22540,120,48,o,"{""yoga"":""low""}",,yoga,
22546,935,561,,"{""mindfulness"":""low""}",,mindfulness,
22547,120,244,,"{""mindfulness"":""none""}",,mindfulness,
22548,2045,3272,,"{""mindfulness"":""none""}",,mindfulness,
22549,90,18,o,"{""mindfulness"":""none""}",,mindfulness,
22550,6565,37675,f,"{""mindfulness"":""none""}",1994-03-18 02:27:25.673+00,mindfulness,2016-03-17 22:58:21.181+00
22551,2875,6111,o,"{""mindfulness"":""none""}",,mindfulness,
22552,225,135,,"{""mindfulness"":""none""}",,mindfulness,
22555,3590,4308,o,"{""mindfulness"":""low""}",,mindfulness,
22556,385,462,o,"{""yoga"":""none""}",,yoga,
22557,20,4,,"{""yoga"":""high""}",,yoga,
22559,55,11,o,"{""mindfulness"":""low""}",,mindfulness,
22560,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
22562,570,1170,,"{""mindfulness"":""low""}",,mindfulness,
22563,7740,105111,m,"{""mindfulness"":""low""}",1956-07-17 15:47:08.956+00,mindfulness,
22564,75,75,,"{""mindfulness"":""none""}",,mindfulness,
22565,480,288,o,"{""mindfulness"":""none""}",,mindfulness,
22566,440,264,,"{""mindfulness"":""low""}",,mindfulness,
22567,1765,4688,o,"{""mindfulness"":""none""}",,mindfulness,
22568,90,36,o,"{""mindfulness"":""none""}",,mindfulness,
22569,825,990,,"{""mindfulness"":""medium""}",,mindfulness,
22571,180,72,o,"{""yoga"":""low""}",,yoga,
22572,120,48,,"{""mindfulness"":""medium""}",,mindfulness,
22573,5625,26605,o,"{""mindfulness"":""medium""}",,mindfulness,
22575,155,93,o,"{""mindfulness"":""medium""}",,mindfulness,
22577,175,70,o,"{""mindfulness"":""low""}",,mindfulness,
22578,515,412,o,"{""mindfulness"":""none""}",,mindfulness,
22580,1775,3550,,"{""mindfulness"":""medium""}",,mindfulness,
22581,6680,187378,o,"{""mindfulness"":""low""}",,mindfulness,2016-03-18 01:51:22.163+00
22582,125,50,,"{""mindfulness"":""none""}",,mindfulness,
22583,115,80,o,"{""mindfulness"":""low""}",,mindfulness,
22585,135,27,,"{""mindfulness"":""medium""}",,mindfulness,
22586,170,238,,"{""mindfulness"":""medium""}",,mindfulness,
22587,1950,3120,,"{""mindfulness"":""low""}",,mindfulness,
22590,6045,21762,o,"{""mindfulness"":""medium""}",,mindfulness,
22596,4885,26733,,"{""mindfulness"":""low""}",,mindfulness,
22597,2465,1479,,"{""yoga"":""high""}",,yoga,
22598,175,70,o,"{""mindfulness"":""low""}",,mindfulness,
22599,120,48,,"{""mindfulness"":""low""}",,mindfulness,
22600,770,770,o,"{""mindfulness"":""none""}",,mindfulness,
22603,510,408,,"{""mindfulness"":""medium""}",,mindfulness,
22604,540,432,o,"{""mindfulness"":""low""}",,mindfulness,
22605,11285,217080,o,"{""yoga"":""medium""}",,yoga,
22608,4845,10659,o,"{""mindfulness"":""none""}",,mindfulness,
22609,4085,8170,o,"{""mindfulness"":""none""}",,mindfulness,
22610,755,1600,o,"{""mindfulness"":""low""}",,mindfulness,
22612,2835,13392,o,"{""mindfulness"":""low""}",,mindfulness,
22614,35,14,,"{""mindfulness"":""medium""}",,mindfulness,
22615,500,468,o,"{""mindfulness"":""low""}",,mindfulness,
22616,2225,5238,,"{""mindfulness"":""none""}",,mindfulness,
22618,3115,12546,o,"{""mindfulness"":""low""}",,mindfulness,
22619,195,1239,o,"{""mindfulness"":""medium""}",,mindfulness,
22620,185,3998,,"{""mindfulness"":""low""}",,mindfulness,
22621,12245,2280520,m,"{""mindfulness"":""medium""}",1960-06-26 09:28:33.037+00,mindfulness,2016-03-18 10:01:56.638+00
22622,410,246,o,"{""mindfulness"":""medium""}",,mindfulness,
22623,285,114,,"{""mindfulness"":""low""}",,mindfulness,
22624,115,46,,"{""mindfulness"":""medium""}",,mindfulness,
22626,335,201,,"{""mindfulness"":""none""}",,mindfulness,
22627,65,13,,"{""mindfulness"":""low""}",,mindfulness,
22628,70,14,,"{""mindfulness"":""none""}",,mindfulness,
22629,1345,1614,,"{""mindfulness"":""none""}",,mindfulness,
22630,1100,1100,f,"{""mindfulness"":""none""}",1966-03-11 12:31:44.035+00,mindfulness,
22632,185,74,,"{""yoga"":""medium""}",,yoga,
22633,710,994,,"{""mindfulness"":""medium""}",,mindfulness,
22636,60,12,o,"{""mindfulness"":""low""}",,mindfulness,
22639,65,13,,"{""mindfulness"":""none""}",,mindfulness,
22640,225,180,,"{""mindfulness"":""none""}",,mindfulness,
22641,2950,10520,f,"{""mindfulness"":""medium""}",1982-03-11 14:45:34.116+00,mindfulness,
22642,825,1365,,"{""mindfulness"":""low""}",,mindfulness,
22643,1630,12595,,"{""mindfulness"":""none""}",,mindfulness,
22645,440,264,,"{""mindfulness"":""medium""}",,mindfulness,
22647,2580,5496,o,"{""mindfulness"":""low""}",,mindfulness,
22648,480,288,,"{""mindfulness"":""none""}",,mindfulness,
22652,815,1141,,"{""mindfulness"":""medium""}",,mindfulness,
22653,105,21,,"{""mindfulness"":""none""}",,mindfulness,
22654,180,72,,"{""mindfulness"":""none""}",,mindfulness,
22655,90,18,o,"{""mindfulness"":""none""}",,mindfulness,
22656,40,8,,"{""mindfulness"":""low""}",,mindfulness,
22657,365,146,,"{""mindfulness"":""none""}",,mindfulness,
22658,1225,590,,"{""yoga"":""none""}",,yoga,
22659,575,512,,"{""mindfulness"":""low""}",,mindfulness,
22664,1295,777,,"{""mindfulness"":""none""}",,mindfulness,
22665,515,412,,"{""mindfulness"":""none""}",,mindfulness,
22668,1815,6710,o,"{""mindfulness"":""low""}",,mindfulness,
22669,2255,18392,,"{""mindfulness"":""medium""}",,mindfulness,
22670,2105,8514,,"{""mindfulness"":""medium""}",,mindfulness,
22672,20,4,o,"{""yoga"":""medium""}",,yoga,
22674,510,408,,"{""mindfulness"":""none""}",,mindfulness,
22675,150,60,o,"{""mindfulness"":""low""}",,mindfulness,
22676,255,153,,"{""mindfulness"":""none""}",,mindfulness,
22679,120,48,,"{""yoga"":""none""}",,yoga,
22680,1500,2100,,"{""mindfulness"":""none""}",,mindfulness,
22683,1150,1380,o,"{""mindfulness"":""none""}",,mindfulness,
22685,1360,1788,,"{""mindfulness"":""none""}",,mindfulness,
22687,340,136,o,"{""mindfulness"":""medium""}",,mindfulness,
22689,145,87,,"{""mindfulness"":""none""}",,mindfulness,
22692,430,6660,o,"{""mindfulness"":""low""}",,mindfulness,
22693,35,7,,"{""mindfulness"":""none""}",,mindfulness,
22694,1285,2056,,"{""mindfulness"":""none""}",,mindfulness,
22696,2615,10460,o,"{""yoga"":""low""}",,yoga,
22697,370,148,o,"{""mindfulness"":""medium""}",,mindfulness,
22698,485,534,,"{""mindfulness"":""medium""}",,mindfulness,
22701,205,123,,"{""mindfulness"":""medium""}",,mindfulness,
22703,35,541,,"{""mindfulness"":""high""}",,mindfulness,
22704,17405,587153,m,"{""mindfulness"":""none""}",1973-06-09 00:37:24.968+00,mindfulness,2016-03-19 00:15:50.678+00
22705,560,448,o,"{""mindfulness"":""none""}",,mindfulness,
22706,845,1014,,"{""mindfulness"":""low""}",,mindfulness,
22707,840,1725,o,"{""mindfulness"":""low""}",,mindfulness,
22708,4445,187055,o,"{""yoga"":""medium""}",,yoga,
22709,1060,1060,m,"{""mindfulness"":""medium""}",1986-03-14 13:42:59.231+00,mindfulness,
22710,1755,5168,o,"{""yoga"":""medium""}",,yoga,
22711,2110,4220,f,"{""mindfulness"":""none""}",1981-03-12 01:40:34.425+00,mindfulness,
22713,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
22714,605,1089,,"{""mindfulness"":""low""}",,mindfulness,
22715,130,52,,"{""mindfulness"":""medium""}",,mindfulness,
22716,185,74,,"{""mindfulness"":""none""}",,mindfulness,
22717,45,271,o,"{""mindfulness"":""medium""}",,mindfulness,
22719,7120,91126,,"{""mindfulness"":""medium""}",,mindfulness,2016-03-19 02:24:18.264+00
22720,120,48,,"{""mindfulness"":""none""}",,mindfulness,
22722,460,276,,"{""mindfulness"":""medium""}",,mindfulness,
22723,90,72,,"{""mindfulness"":""low""}",,mindfulness,
22724,860,860,o,"{""mindfulness"":""medium""}",,mindfulness,
22725,175,105,,"{""mindfulness"":""medium""}",,mindfulness,
22726,320,192,,"{""mindfulness"":""none""}",,mindfulness,
22727,745,2095,o,"{""mindfulness"":""none""}",,mindfulness,
22728,115,46,o,"{""mindfulness"":""high""}",,mindfulness,
22729,25,5,,"{""mindfulness"":""medium""}",,mindfulness,
22735,1185,1422,,"{""mindfulness"":""none""}",,mindfulness,
22738,710,994,,"{""mindfulness"":""none""}",,mindfulness,
22739,7200,348128,f,"{""mindfulness"":""medium""}",1975-06-08 23:51:54.173+00,mindfulness,2016-03-19 11:39:01.648+00
22741,1170,1404,o,"{""mindfulness"":""none""}",,mindfulness,
22742,4325,18165,,"{""mindfulness"":""none""}",,mindfulness,
22743,2750,3850,o,"{""mindfulness"":""none""}",,mindfulness,
22745,12325,88920,,"{""mindfulness"":""low""}",,mindfulness,
22748,575,460,o,"{""mindfulness"":""none""}",,mindfulness,
22750,2185,10296,o,"{""mindfulness"":""low""}",,mindfulness,
22751,140,56,o,"{""mindfulness"":""low""}",,mindfulness,
22753,120,48,,"{""mindfulness"":""none""}",,mindfulness,
22754,915,549,o,"{""mindfulness"":""low""}",,mindfulness,
22755,180,72,,"{""mindfulness"":""low""}",,mindfulness,
22756,2455,2455,m,"{""mindfulness"":""none""}",,mindfulness,
22757,5440,16320,,"{""mindfulness"":""none""}",,mindfulness,
22759,120,48,,"{""mindfulness"":""none""}",,mindfulness,
22761,60,67,o,"{""mindfulness"":""none""}",,mindfulness,
22762,120,24,,"{""mindfulness"":""none""}",,mindfulness,
22763,1285,1028,,"{""mindfulness"":""medium""}",,mindfulness,
22764,180,72,,"{""mindfulness"":""none""}",,mindfulness,
22766,580,4293,o,"{""mindfulness"":""low""}",,mindfulness,
22767,170,68,,"{""yoga"":""low""}",,yoga,
22769,155,31,,"{""mindfulness"":""none""}",,mindfulness,
22773,2645,6348,,"{""mindfulness"":""none""}",,mindfulness,
22775,115,46,o,"{""mindfulness"":""none""}",,mindfulness,
22776,595,476,,"{""mindfulness"":""low""}",,mindfulness,
22777,590,472,,"{""mindfulness"":""none""}",,mindfulness,
22779,270,162,,"{""mindfulness"":""none""}",,mindfulness,
22780,1615,2380,o,"{""mindfulness"":""medium""}",,mindfulness,
22781,35,68,o,"{""mindfulness"":""medium""}",,mindfulness,
22783,895,740,o,"{""mindfulness"":""medium""}",,mindfulness,
22784,3510,7020,f,"{""mindfulness"":""none""}",,mindfulness,
22785,125,108,o,"{""mindfulness"":""medium""}",,mindfulness,
22790,1375,3332,o,"{""mindfulness"":""medium""}",,mindfulness,
22792,120,48,o,"{""mindfulness"":""medium""}",1989-03-12 23:45:09.746+00,mindfulness,
22795,815,1141,,"{""mindfulness"":""none""}",,mindfulness,
22797,2355,5181,,"{""mindfulness"":""none""}",,mindfulness,
22798,1060,848,,"{""mindfulness"":""none""}",,mindfulness,
22799,60,12,,"{""mindfulness"":""none""}",,mindfulness,
22800,120,48,,"{""mindfulness"":""medium""}",,mindfulness,
22801,2780,5004,,"{""mindfulness"":""none""}",,mindfulness,
22802,9540,38556,,"{""mindfulness"":""medium""}",,mindfulness,
22803,200,80,o,"{""mindfulness"":""none""}",,mindfulness,
22804,580,464,,"{""mindfulness"":""none""}",,mindfulness,
22805,7405,93324,m,"{""mindfulness"":""medium""}",,mindfulness,2016-03-20 01:29:43.633+00
22806,800,640,o,"{""mindfulness"":""low""}",,mindfulness,
22807,460,276,,"{""mindfulness"":""none""}",,mindfulness,
22808,555,555,,"{""mindfulness"":""none""}",,mindfulness,
22809,70,14,o,"{""mindfulness"":""medium""}",,mindfulness,
22810,2600,3640,o,"{""mindfulness"":""low""}",,mindfulness,
22811,3720,8184,,"{""mindfulness"":""none""}",,mindfulness,
22814,45,9,,"{""mindfulness"":""low""}",,mindfulness,
22816,1500,2100,,"{""mindfulness"":""none""}",,mindfulness,
22817,2245,3592,o,"{""mindfulness"":""none""}",,mindfulness,
22819,95,38,,"{""mindfulness"":""high""}",,mindfulness,
22820,500,400,,"{""mindfulness"":""none""}",,mindfulness,
22821,245,196,,"{""mindfulness"":""none""}",,mindfulness,
22822,730,292,,"{""mindfulness"":""high""}",,mindfulness,
22823,60,12,,"{""mindfulness"":""medium""}",,mindfulness,
22824,1595,1914,,"{""mindfulness"":""none""}",,mindfulness,
22825,495,297,,"{""mindfulness"":""low""}",,mindfulness,
22827,645,258,o,"{""mindfulness"":""low""}",,mindfulness,
22828,2435,4383,,"{""mindfulness"":""medium""}",,mindfulness,
22830,445,534,o,"{""mindfulness"":""none""}",,mindfulness,
22831,175,105,,"{""mindfulness"":""medium""}",,mindfulness,
22832,2690,6994,,"{""mindfulness"":""none""}",,mindfulness,
22834,585,585,,"{""mindfulness"":""none""}",,mindfulness,
22835,185,74,f,"{""mindfulness"":""low""}",1981-03-13 07:03:10.001+00,mindfulness,
