user_id,sec,sessions_completed,series_completed,gender,experience_level,estimate_birth_day,focus,subscribed
10490,980,5,0,f,low,1972-08-15 06:20:22.033+00,mindfulness,
10495,850,1,0,f,low,1959-08-15 11:29:45.977+00,mindfulness,
10497,2575,5,0,f,medium,1970-08-15 11:40:46.643+00,mindfulness,
10498,830,6,0,f,none,1966-08-15 12:00:43.128+00,mindfulness,
10499,630,2,0,f,low,1974-08-15 12:05:25.745+00,mindfulness,
10501,15,1,0,f,low,1966-08-15 12:54:50.834+00,mindfulness,
10502,525,6,0,f,none,1956-08-15 12:56:37.352+00,mindfulness,
10505,665,2,0,f,medium,1958-08-15 13:22:19.796+00,mindfulness,
10509,280,1,0,f,none,1971-08-15 13:26:35.349+00,mindfulness,
10510,665,2,0,m,medium,1963-08-15 13:31:34.661+00,mindfulness,
10512,205,2,0,f,medium,1968-08-15 13:43:12.997+00,mindfulness,
10513,30,1,0,f,low,1969-08-15 13:43:06.728+00,mindfulness,
10518,1290,6,0,f,none,1963-08-15 14:20:48.749+00,mindfulness,
10519,270,2,0,f,none,1985-08-15 14:28:03.39+00,mindfulness,
10520,95,2,0,f,none,1971-08-15 14:37:07.457+00,mindfulness,
10521,355,1,0,f,none,1985-08-15 14:53:05.065+00,mindfulness,
10522,425,1,0,f,low,1975-08-15 14:53:38.365+00,mindfulness,
10524,1255,2,0,f,medium,1973-08-15 15:19:55.649+00,yoga,
10528,20,1,0,f,none,1975-08-15 15:59:34.87+00,mindfulness,
10529,385,2,0,f,none,1960-08-15 16:04:37.284+00,mindfulness,
10530,160,2,0,f,none,1973-08-15 16:05:07.339+00,mindfulness,
10532,735,3,0,f,none,1985-08-15 16:29:34.678+00,mindfulness,
10533,635,2,0,f,none,1964-08-15 16:37:43.482+00,mindfulness,
10539,1005,2,0,f,medium,1985-08-15 17:41:47.038+00,yoga,
10540,555,3,0,f,none,1964-08-15 18:10:07.704+00,mindfulness,
10541,1515,1,0,f,medium,1975-08-15 18:42:05.074+00,yoga,
10542,1115,5,0,f,low,1978-08-15 19:08:24.176+00,mindfulness,
10544,1045,2,0,f,low,1969-08-15 19:37:20.699+00,mindfulness,
10545,1470,6,0,f,low,1956-08-15 19:51:46.495+00,mindfulness,
10546,380,1,0,f,none,1950-08-15 20:03:54.652+00,mindfulness,
10548,925,2,0,m,medium,1968-08-15 20:16:30.016+00,mindfulness,
10556,340,1,0,f,low,1961-08-15 21:35:18.735+00,mindfulness,
10558,105,1,0,f,low,1968-08-15 22:54:55.417+00,mindfulness,
10559,1690,5,0,f,low,1964-08-15 23:04:08.035+00,mindfulness,1
10560,310,5,0,f,low,1971-08-15 23:03:22.403+00,mindfulness,
10562,700,2,0,f,medium,1966-08-15 23:27:48.472+00,mindfulness,
10563,95,1,0,f,none,1978-08-15 23:28:23.584+00,mindfulness,
10564,35,1,0,f,none,1964-08-15 23:50:31.732+00,mindfulness,
10568,255,1,0,f,low,1972-08-16 00:01:14.847+00,mindfulness,
10569,20,1,0,f,low,1963-08-16 00:14:20.823+00,mindfulness,
10572,1255,3,0,f,medium,1970-08-16 00:40:39.95+00,mindfulness,
10575,170,1,0,f,none,1985-08-16 00:45:07.586+00,mindfulness,
10576,1910,4,0,f,none,1975-08-16 00:47:11.942+00,mindfulness,
10577,6865,25,1,m,high,1969-08-16 00:49:32.634+00,yoga,1
10578,660,2,0,m,none,1973-08-16 00:51:38.146+00,mindfulness,
10580,1255,5,0,f,low,1968-08-16 01:05:08.606+00,mindfulness,
10582,725,2,0,f,none,1961-08-16 01:22:06.189+00,mindfulness,
10583,670,2,0,f,low,1957-08-16 01:24:36.802+00,mindfulness,
10585,3980,11,0,m,medium,1988-08-16 01:36:58.845+00,mindfulness,
10591,825,9,0,f,medium,1963-08-16 02:24:45.9+00,mindfulness,
10592,25,1,0,f,none,1966-08-16 02:26:49.276+00,yoga,
10593,35,1,0,f,none,1993-08-16 02:27:49.436+00,mindfulness,
10594,305,3,0,f,none,1985-08-16 03:54:17.32+00,mindfulness,
10596,15,1,0,f,none,1966-08-16 02:46:17.316+00,mindfulness,
10597,1070,2,0,f,low,1958-08-16 02:50:43.004+00,mindfulness,
10598,615,1,0,f,low,1972-08-16 03:07:12.09+00,mindfulness,
10604,2100,4,0,f,medium,1975-08-16 03:55:44.864+00,mindfulness,
10606,505,8,0,f,low,1963-08-16 04:32:56.494+00,mindfulness,
10607,1000,3,0,f,none,1985-08-16 11:23:48.79+00,mindfulness,
10609,4220,5,0,f,low,1965-08-16 04:40:58.842+00,mindfulness,
10611,8515,22,4,f,low,1969-08-16 04:52:24.82+00,mindfulness,
10616,265,2,0,f,high,1960-08-16 05:40:49.394+00,yoga,
10619,95,1,0,f,low,1973-08-16 07:45:32.867+00,mindfulness,
10620,540,1,0,f,low,1991-08-16 07:59:10.49+00,mindfulness,
10621,15,1,0,f,low,1972-08-16 08:28:02.44+00,mindfulness,
10624,3075,5,0,f,medium,1965-08-16 11:15:51.972+00,mindfulness,
10626,105,1,0,f,none,1964-08-16 11:47:56.214+00,mindfulness,
10627,610,2,0,f,high,1973-08-16 11:54:52.002+00,yoga,
10637,1705,2,0,f,none,1955-08-16 12:57:19.617+00,yoga,
10638,410,1,0,f,none,1968-08-16 13:20:44.906+00,mindfulness,
10639,940,2,0,f,low,1966-08-16 13:21:09.142+00,mindfulness,
10640,15,1,0,f,none,1957-08-16 13:27:24.921+00,mindfulness,
10642,95,1,0,f,none,1964-08-16 13:31:21.686+00,mindfulness,
10643,520,2,0,f,medium,1961-08-16 13:32:32.335+00,mindfulness,
10645,415,1,0,f,low,1970-08-16 13:36:52.337+00,mindfulness,
10646,135,3,0,f,none,1956-08-16 13:39:09.02+00,mindfulness,
10651,70,1,0,f,none,1966-08-16 14:09:52.997+00,mindfulness,
10653,3175,8,0,f,low,1968-08-16 14:34:12.512+00,mindfulness,
10658,250,2,0,f,none,1962-08-16 15:04:35.173+00,mindfulness,
10659,335,3,0,f,none,1958-08-16 15:28:08.894+00,mindfulness,
10668,75,1,0,f,low,1955-08-16 16:54:27.55+00,mindfulness,
10669,480,2,0,f,none,1963-08-16 17:05:21.74+00,mindfulness,
10670,475,3,0,f,none,1959-08-16 17:13:39.184+00,mindfulness,
10671,125,1,0,f,none,1974-08-16 17:21:11.874+00,mindfulness,
10673,2960,5,0,f,medium,1967-08-16 17:41:04.989+00,mindfulness,1
10676,740,1,0,f,none,1956-08-16 18:01:15.626+00,mindfulness,
10677,855,6,0,f,low,1963-08-16 18:03:50.664+00,mindfulness,
10679,550,2,0,f,none,1985-08-16 18:22:23.076+00,mindfulness,
10680,345,1,0,f,none,1971-08-16 18:49:57.66+00,mindfulness,
10683,1965,6,0,f,low,1955-08-16 19:59:53.768+00,mindfulness,
10684,3450,7,0,f,low,1958-08-16 20:06:51.198+00,mindfulness,
10687,4085,9,0,f,medium,1984-06-17 05:29:48.579+00,mindfulness,
10688,155,3,0,f,medium,1965-08-16 20:47:06.634+00,mindfulness,
10693,2430,4,0,f,low,1961-08-16 21:26:21.088+00,mindfulness,1
10699,245,2,0,f,none,1958-08-16 22:45:07.663+00,mindfulness,
10700,1305,5,0,f,medium,1969-08-16 22:53:08.069+00,mindfulness,
10701,85,1,0,f,none,1965-08-16 22:59:06.238+00,mindfulness,
10706,295,1,0,f,none,1961-08-17 00:07:32.953+00,mindfulness,
10707,14775,17,2,f,medium,1961-12-16 03:59:35.288+00,mindfulness,1
10708,405,4,0,f,none,1965-08-17 00:22:56.269+00,mindfulness,
10712,200,5,0,f,none,1966-08-17 00:54:21.8+00,mindfulness,
10714,2135,3,0,f,none,1968-08-17 01:13:00.723+00,mindfulness,1
10717,760,4,0,f,low,1969-08-17 01:31:19.535+00,mindfulness,
10719,880,3,0,f,medium,1969-08-17 01:56:31.443+00,mindfulness,
10721,1915,6,0,f,low,1959-08-17 02:18:28.884+00,mindfulness,
10726,80,1,0,f,low,1962-08-17 02:36:37.391+00,mindfulness,
10728,2535,6,0,f,medium,1974-07-11 14:46:16.771+00,yoga,1
10730,1300,4,0,f,low,1973-08-17 02:55:24.736+00,mindfulness,
10731,2380,6,0,f,medium,1985-08-17 02:56:22.84+00,yoga,
10732,220,1,0,f,low,1966-08-17 02:57:18.655+00,mindfulness,
10733,575,3,0,f,medium,1963-08-17 03:01:55.241+00,mindfulness,
10734,675,2,0,f,medium,1961-08-17 03:06:55.448+00,mindfulness,
10742,665,2,0,f,low,1979-08-17 03:48:05.196+00,mindfulness,
10749,3355,9,0,f,low,1972-08-17 04:29:10.071+00,mindfulness,
10750,115,4,0,f,low,1969-08-17 04:53:00.683+00,mindfulness,
10753,505,1,0,f,none,1952-08-17 05:04:50.427+00,mindfulness,
10754,7690,23,0,m,medium,1955-08-17 05:06:44.346+00,mindfulness,
10755,60,1,0,m,none,1958-08-17 05:10:59.859+00,mindfulness,
10759,460,1,0,f,medium,1970-08-17 06:25:13.859+00,mindfulness,
10763,705,1,0,m,none,1971-08-17 09:48:43.383+00,yoga,
10764,855,8,0,f,medium,1971-08-17 10:13:32.526+00,mindfulness,
10765,280,5,0,f,low,1962-08-17 10:36:59.221+00,mindfulness,
10767,220,1,0,f,none,1973-08-17 11:47:45.626+00,mindfulness,
10768,565,2,0,f,low,1969-08-17 11:48:04.509+00,mindfulness,
10769,305,3,0,f,none,1970-08-17 12:13:25.025+00,mindfulness,
10770,440,1,0,f,high,1971-08-17 12:34:43.352+00,mindfulness,
10771,635,2,0,f,none,1959-08-17 12:43:05.202+00,mindfulness,
10772,3290,4,0,m,none,1988-08-17 12:44:28.99+00,mindfulness,
10773,610,2,0,f,low,1966-08-17 12:49:38.129+00,mindfulness,
10775,650,2,0,f,medium,1975-08-17 12:55:07.149+00,mindfulness,
10786,1230,1,0,m,medium,1981-08-17 14:41:29.305+00,yoga,
10790,685,2,0,f,medium,1962-08-17 15:12:09.385+00,yoga,
10793,495,2,0,f,medium,1967-08-17 15:22:37.053+00,mindfulness,
10795,20,1,0,f,none,1965-08-17 15:46:11.964+00,mindfulness,
10799,3105,7,0,f,none,1985-08-17 16:04:07.605+00,mindfulness,
10800,1930,3,0,f,none,1978-08-17 16:29:53.458+00,mindfulness,
10801,640,2,0,m,medium,1984-08-17 16:41:57.353+00,mindfulness,
10802,535,4,0,f,none,1985-08-17 16:47:01.753+00,mindfulness,
10804,795,4,0,f,low,1972-08-17 16:53:00.543+00,mindfulness,
10805,45,1,0,f,none,1992-06-13 21:54:13.698+00,mindfulness,
10806,130,9,0,m,none,1985-08-17 17:02:33.662+00,mindfulness,
10809,675,2,0,f,none,1967-08-17 17:26:07.754+00,mindfulness,
10810,535,5,0,f,medium,1958-08-17 17:40:03.535+00,mindfulness,
10812,2110,4,0,f,low,1992-08-17 18:13:17.418+00,mindfulness,
10815,660,2,0,f,none,1962-08-17 18:38:06.521+00,mindfulness,
10816,1130,2,0,f,none,1985-08-17 18:44:17.537+00,mindfulness,
10819,450,1,0,f,high,1944-08-17 19:05:27.946+00,mindfulness,1
10820,660,2,0,f,medium,1961-08-17 19:06:26.242+00,mindfulness,
10821,2555,6,0,f,low,1973-08-17 19:16:07.485+00,mindfulness,1
10822,90,1,0,f,medium,1969-08-17 19:21:09.289+00,mindfulness,
10823,1610,4,0,f,medium,1985-08-17 19:25:20.06+00,mindfulness,
10827,650,2,0,f,low,1953-08-17 19:38:48.8+00,mindfulness,
10829,655,2,0,f,high,1960-08-17 19:59:45.026+00,mindfulness,
10832,1080,2,0,f,none,1966-08-17 20:11:59.129+00,mindfulness,
10834,3085,7,0,f,low,1970-08-17 20:59:51.92+00,mindfulness,
10836,20,1,0,f,none,1959-08-17 21:40:58.649+00,mindfulness,
10837,755,3,0,f,medium,1985-08-17 21:50:48.996+00,mindfulness,
10838,530,1,0,f,medium,1971-08-17 22:01:42.136+00,yoga,
10839,65,1,0,f,low,1972-08-17 22:26:20.301+00,mindfulness,
10841,7155,12,4,f,medium,1959-08-17 22:42:04.405+00,mindfulness,1
10842,760,2,0,f,none,1969-08-17 22:50:01.697+00,mindfulness,
10843,735,2,0,f,low,1966-08-17 22:55:03.459+00,mindfulness,
10846,695,2,0,m,medium,1956-08-17 23:00:42.357+00,mindfulness,
10856,720,3,0,f,low,1971-08-18 00:46:53.022+00,mindfulness,
10857,120,2,0,f,none,1968-08-18 00:48:36.671+00,mindfulness,
10858,1095,3,0,f,medium,1963-08-18 00:49:34.778+00,mindfulness,
10859,14140,31,0,f,low,1972-08-18 00:50:48.258+00,mindfulness,
10860,1035,3,0,m,high,1981-08-18 00:51:32.222+00,mindfulness,
10863,975,2,0,f,medium,1963-08-18 01:13:39.507+00,mindfulness,
10864,655,5,0,f,low,1960-08-18 01:29:35.579+00,mindfulness,
10865,1455,5,0,f,low,1968-08-18 01:40:27.211+00,mindfulness,
10866,4510,7,0,f,low,1958-08-18 01:52:06.624+00,mindfulness,
10867,755,3,0,f,none,1981-08-18 01:52:03.263+00,mindfulness,
10868,900,2,0,f,medium,1958-08-18 01:53:14.043+00,mindfulness,
10870,185,2,0,f,low,1969-08-18 01:56:25.528+00,mindfulness,
10871,2395,4,0,f,none,1958-08-18 01:59:07.103+00,mindfulness,
10874,2545,15,0,f,low,1992-08-18 02:09:14.63+00,mindfulness,
10875,665,2,0,f,low,1975-07-11 11:03:35.046+00,mindfulness,
10876,765,4,0,f,low,1973-08-18 02:30:43.997+00,mindfulness,
10878,175,1,0,f,medium,2002-08-18 02:40:09.699+00,mindfulness,
10879,225,2,0,f,low,1981-08-18 02:42:47.086+00,mindfulness,
10883,1590,4,0,f,low,1972-08-18 03:02:10.545+00,mindfulness,
10889,1015,3,0,f,none,1968-08-18 03:29:05.05+00,mindfulness,
10890,635,2,0,f,none,1969-08-18 03:31:14.486+00,mindfulness,
10891,875,2,0,f,none,1969-08-18 03:32:54.138+00,mindfulness,
10892,305,1,0,f,medium,1985-08-18 03:39:53.506+00,mindfulness,
10893,70,2,0,f,none,1975-08-18 03:49:00.746+00,mindfulness,
10894,2215,10,0,f,medium,1975-08-18 04:01:54.734+00,mindfulness,
10896,45,1,0,f,none,1958-08-18 04:18:32.57+00,mindfulness,
10898,515,4,0,f,none,1973-08-18 04:36:53.065+00,mindfulness,
10900,700,2,0,f,low,1965-08-18 05:01:32.273+00,mindfulness,
10901,300,1,0,f,none,1996-08-18 05:10:42.277+00,mindfulness,
10904,3600,12,0,f,none,1964-08-18 07:39:49.52+00,mindfulness,
10907,55,1,0,f,low,1965-08-18 09:52:40.741+00,mindfulness,
10908,8340,5,1,f,medium,1966-08-18 09:55:27.137+00,yoga,1
10913,690,2,0,f,none,1962-08-18 11:23:38.535+00,mindfulness,
10914,240,1,0,f,medium,1963-08-18 11:23:54.815+00,mindfulness,
10918,660,5,0,f,none,1985-08-18 11:52:59.676+00,mindfulness,
10919,1025,3,0,f,low,1959-08-18 12:00:39.836+00,mindfulness,
10924,160,1,0,f,low,1965-08-18 12:25:53.189+00,mindfulness,
10933,2035,8,0,f,low,1963-08-18 13:30:50.738+00,mindfulness,
10934,2275,4,0,m,medium,1984-08-18 13:51:34.885+00,mindfulness,1
10938,55,1,0,f,none,1957-08-18 14:15:16.219+00,yoga,
10939,7475,16,0,f,medium,1990-08-18 14:19:42.534+00,mindfulness,1
10943,640,2,0,f,none,1985-08-18 14:59:45.097+00,mindfulness,
10944,1335,1,0,f,medium,1997-08-18 15:11:36.081+00,yoga,
10945,145,1,0,f,none,1975-08-18 15:19:03.606+00,mindfulness,
10947,35,1,0,m,none,1953-08-18 15:38:06.765+00,mindfulness,
10955,680,2,0,f,none,1975-08-18 17:35:01.029+00,mindfulness,
10956,2795,14,0,f,medium,1979-08-18 18:15:58.579+00,mindfulness,
10959,445,1,0,f,none,1960-08-18 19:12:31.662+00,mindfulness,
10960,15,1,0,f,none,1947-08-18 19:40:03.391+00,mindfulness,
10965,285,1,0,m,none,1969-08-18 20:22:59.913+00,mindfulness,
10966,1035,3,0,f,none,1985-08-18 20:31:23.788+00,mindfulness,
10968,240,2,0,f,high,1956-08-18 20:49:33.237+00,mindfulness,
10969,70,1,0,f,low,1958-08-18 20:53:54.584+00,mindfulness,
10971,20,1,0,f,none,1984-08-18 21:47:38.379+00,mindfulness,
10973,65,1,0,f,none,1961-08-18 22:10:01.655+00,mindfulness,
10978,195,3,0,f,low,1972-08-18 22:48:46.838+00,mindfulness,
10980,965,2,0,f,low,1975-08-19 00:12:52.565+00,mindfulness,
10981,240,2,0,f,medium,1966-08-19 00:22:24.537+00,mindfulness,
10982,20,1,0,f,none,1961-08-19 00:28:23.418+00,mindfulness,
10986,660,2,0,f,low,1998-08-19 00:51:59.668+00,yoga,
10988,150,2,0,f,none,1973-08-19 01:06:22.303+00,mindfulness,
10997,575,2,0,f,none,1973-08-19 02:09:26.25+00,mindfulness,
10999,680,2,0,f,none,1959-08-19 02:14:30.594+00,mindfulness,
11002,3830,8,2,f,none,1973-08-19 02:25:32.795+00,mindfulness,
11007,750,2,0,f,none,1965-08-19 02:51:38.404+00,mindfulness,
11010,35,2,0,f,medium,1955-08-19 03:51:33.72+00,yoga,
11011,115,1,0,f,high,1970-08-19 03:17:11.172+00,mindfulness,
11013,340,1,0,f,low,1964-08-19 03:28:06.104+00,mindfulness,
11014,25,1,0,f,low,1962-08-19 03:50:19.248+00,mindfulness,
11015,40,6,0,f,none,1960-08-19 03:52:42.657+00,mindfulness,
11016,665,2,0,f,none,1959-08-19 04:02:10.796+00,mindfulness,
11019,480,1,0,f,high,1968-08-19 04:43:31.672+00,mindfulness,
11024,2545,6,0,f,low,1960-08-19 09:59:53.646+00,mindfulness,
11028,70,2,0,f,medium,1971-08-19 10:37:20.273+00,mindfulness,
11029,760,4,0,f,low,1962-08-19 10:40:26.23+00,mindfulness,
11030,10795,21,2,m,medium,1960-08-23 00:46:22.787+00,mindfulness,
11032,2015,3,0,f,medium,1952-08-19 12:03:03.911+00,mindfulness,
11033,3100,8,0,f,medium,1976-08-19 12:08:58.227+00,mindfulness,
11034,4580,5,0,f,low,1975-08-19 12:07:06.888+00,mindfulness,
11036,2545,8,0,f,medium,1978-01-27 20:29:57.521+00,mindfulness,
11037,1065,3,0,f,none,1969-08-19 12:36:01.844+00,yoga,
11038,700,2,0,f,low,1975-08-19 12:43:49.345+00,mindfulness,
11039,120,1,0,f,none,1959-08-19 12:46:23.637+00,mindfulness,
11040,190,1,0,f,low,1971-08-19 12:44:55.507+00,mindfulness,
11041,305,2,0,f,none,1965-08-19 12:52:34.988+00,mindfulness,
11060,85,1,0,f,low,1965-08-19 16:10:56.045+00,mindfulness,
11063,35,1,0,f,none,1975-08-19 16:32:39.106+00,mindfulness,
11066,1345,3,0,f,low,1963-08-19 17:25:35.653+00,mindfulness,
11067,220,1,0,f,none,1985-08-19 18:07:44.313+00,mindfulness,
11070,235,1,0,f,low,1969-08-19 18:18:28.025+00,mindfulness,
11071,245,1,0,f,none,1985-08-19 18:27:47.877+00,mindfulness,
11079,5240,9,4,f,none,1957-08-19 19:55:49.585+00,mindfulness,
11085,55,1,0,f,none,1971-08-19 20:34:09.274+00,mindfulness,
11095,3260,12,0,f,low,1969-08-21 15:02:26.523+00,mindfulness,
11098,10585,14,0,f,none,1962-08-19 22:18:22.326+00,mindfulness,1
11099,70,1,0,f,none,1970-08-19 22:21:28.858+00,mindfulness,
11106,125,2,0,f,medium,1964-08-19 23:04:14.274+00,mindfulness,
11108,265,4,0,f,low,1975-08-19 23:15:37.666+00,mindfulness,
11109,155,1,0,f,low,1968-08-19 23:27:36.973+00,mindfulness,
11114,7000,11,0,m,medium,1964-08-19 23:56:30.369+00,mindfulness,
11115,15,1,0,m,none,1963-08-19 23:55:48.41+00,mindfulness,
11116,255,1,0,f,low,1959-08-19 23:56:25.113+00,mindfulness,
11118,555,2,0,f,medium,1985-08-20 00:00:55.601+00,mindfulness,
11121,235,1,0,f,low,1960-08-20 00:15:23.238+00,mindfulness,
11124,145,1,0,f,none,1965-08-20 00:44:45.086+00,mindfulness,
11126,6825,11,0,f,medium,1974-08-20 01:09:36.406+00,mindfulness,1
11129,1150,4,0,f,low,1968-08-20 01:22:34.433+00,mindfulness,
11130,15,1,0,f,low,1971-08-20 01:38:29.608+00,mindfulness,
11131,1195,7,0,f,none,1985-08-20 01:39:40.426+00,yoga,
11133,2405,10,0,f,high,1971-08-20 01:47:26.233+00,mindfulness,1
11134,1350,4,0,f,medium,1967-08-20 01:55:59.209+00,mindfulness,
11135,30,1,0,f,low,1962-08-20 02:15:36.537+00,mindfulness,
11137,2290,5,0,f,medium,2002-08-21 03:17:56.91+00,mindfulness,1
11141,1755,4,0,f,medium,1968-08-20 03:13:24.115+00,mindfulness,
11142,55,1,0,f,low,1970-08-20 03:20:32.455+00,mindfulness,
11143,1850,3,0,f,low,1966-08-20 03:30:33.012+00,mindfulness,
11144,1290,3,0,f,none,1961-09-01 14:16:19.882+00,mindfulness,1
11145,1900,3,0,f,none,1961-08-20 04:18:20.416+00,mindfulness,
11146,1765,3,0,f,medium,1966-08-20 04:20:56.441+00,mindfulness,
11148,675,2,0,f,medium,1955-08-20 04:21:50.596+00,mindfulness,
11150,135,1,0,f,none,1973-08-20 04:42:29.171+00,mindfulness,
11151,225,2,0,f,none,1975-08-20 04:50:10.75+00,mindfulness,
11152,1245,2,0,f,medium,1963-08-20 05:01:14.917+00,mindfulness,
11154,2545,5,0,f,medium,1969-08-20 05:21:33.982+00,mindfulness,1
11155,920,2,0,m,high,1969-08-20 05:30:17.82+00,mindfulness,1
11159,1195,3,0,f,low,1972-08-20 11:33:32.942+00,mindfulness,
11165,145,2,0,f,none,1948-08-20 12:29:04.55+00,mindfulness,
11166,570,2,0,f,medium,1966-08-20 12:30:36.682+00,mindfulness,
11169,110,2,0,f,none,1961-08-20 13:01:58.877+00,mindfulness,
11170,100,1,0,f,none,1970-08-20 13:03:16.345+00,mindfulness,
11176,2840,3,0,m,none,1985-08-20 14:14:48.089+00,yoga,
11177,1215,3,0,f,none,1967-08-20 14:28:56.012+00,mindfulness,
11182,825,6,0,f,medium,1968-08-20 15:24:22.534+00,mindfulness,
11183,610,2,0,f,none,1963-08-20 15:32:48.41+00,mindfulness,
11190,125,3,0,f,medium,2002-12-30 02:46:36.293+00,mindfulness,
11195,210,2,0,f,low,1966-08-20 17:38:33.95+00,mindfulness,
11196,130,1,0,f,none,1964-08-20 17:50:03.072+00,yoga,
11198,30,1,0,f,none,1985-08-20 17:55:33.838+00,mindfulness,
11200,320,2,0,f,none,1974-08-20 18:14:21.289+00,mindfulness,
11202,95,1,0,f,low,1961-08-21 13:02:35.272+00,mindfulness,
11204,350,1,0,f,none,1976-08-20 18:45:27.623+00,mindfulness,
11205,765,3,0,f,medium,1964-08-20 18:53:34.043+00,mindfulness,
11206,700,2,0,f,none,1985-08-20 18:57:39.879+00,yoga,
11208,255,4,0,f,low,1961-08-20 19:18:12.458+00,mindfulness,
11210,130,1,0,f,low,1970-08-20 19:37:17.28+00,mindfulness,
11212,260,1,0,f,low,1957-08-20 19:44:03.75+00,mindfulness,
11220,515,6,0,f,medium,1964-08-20 21:14:53.749+00,mindfulness,
11222,340,1,0,f,none,1955-08-20 21:26:17.604+00,mindfulness,
11223,25,1,0,f,low,1962-08-20 21:34:21.148+00,mindfulness,
11233,600,2,0,f,medium,1961-08-20 23:32:54.016+00,mindfulness,
11238,290,1,0,f,high,1968-08-20 23:41:41.643+00,mindfulness,
11241,85,1,0,f,none,1958-08-20 23:54:10.615+00,mindfulness,
11252,15,1,0,f,medium,1984-08-21 01:32:38.003+00,yoga,
11254,4195,7,0,f,low,1975-08-21 01:35:15.423+00,mindfulness,
11256,675,2,0,m,low,1960-08-21 01:36:42.618+00,mindfulness,
11262,1245,4,0,f,none,1989-08-21 02:46:32.634+00,mindfulness,
11264,1430,3,0,m,medium,1982-08-21 03:04:03.115+00,yoga,
11266,340,2,0,m,high,1995-08-21 03:16:23.686+00,mindfulness,
11268,1270,3,0,f,low,1966-08-21 05:58:49.001+00,mindfulness,
11273,60,1,0,f,none,1983-08-27 12:43:34.566+00,mindfulness,
11275,430,2,0,f,low,1974-08-21 18:56:59.563+00,mindfulness,
11279,695,2,0,m,medium,1948-08-21 14:48:20.61+00,mindfulness,
11283,550,2,0,f,medium,1955-08-21 15:53:14.681+00,mindfulness,
11289,1345,6,0,f,medium,1982-09-09 22:54:38.257+00,mindfulness,1
11290,930,2,0,m,medium,1970-08-21 22:15:03.832+00,mindfulness,
11293,165,1,0,m,none,1958-08-21 23:38:15.842+00,mindfulness,
11299,680,2,0,f,none,1960-08-22 03:53:27.341+00,yoga,
11301,13035,36,0,f,medium,1982-06-13 06:34:04.62+00,mindfulness,1
11302,85,1,0,f,medium,1979-08-22 08:30:29.831+00,mindfulness,
11305,3915,20,4,f,medium,1989-08-22 13:16:44.477+00,mindfulness,1
11307,370,2,0,f,high,1985-08-22 16:06:18.316+00,yoga,
11309,665,2,0,m,low,1979-08-22 16:09:40.921+00,mindfulness,
11311,1790,3,0,f,none,1987-08-22 18:01:08.801+00,mindfulness,
11312,8915,15,0,f,none,1985-08-22 21:25:27.245+00,mindfulness,
11315,14835,23,0,f,high,1966-06-17 20:55:30.203+00,yoga,1
11316,2420,2,0,f,high,1982-08-23 17:44:39.93+00,mindfulness,
11319,2305,8,0,f,low,1974-08-23 18:53:52.372+00,mindfulness,
11321,700,2,0,m,none,1977-08-23 21:14:17.529+00,mindfulness,
11322,415,4,0,m,low,1979-08-23 23:02:02.715+00,mindfulness,
11328,1175,2,0,f,medium,1975-08-24 09:41:15.715+00,mindfulness,
11330,3050,1,0,f,high,1986-08-24 14:15:40.88+00,yoga,1
11331,385,5,0,m,medium,1955-08-24 14:28:53.138+00,mindfulness,
11334,635,3,0,m,medium,1980-08-24 16:52:58.749+00,mindfulness,
11336,530,2,0,f,medium,1963-08-24 17:12:23.836+00,mindfulness,
11337,2300,5,0,f,medium,1992-08-24 17:21:49.813+00,yoga,1
11343,3015,7,0,f,low,1993-08-25 06:39:17.736+00,mindfulness,
11346,3600,8,0,f,medium,1983-08-24 21:29:14.268+00,mindfulness,
11350,2995,9,0,f,medium,1991-08-25 00:56:21.065+00,mindfulness,
11353,1030,2,0,f,low,1975-08-25 01:31:16.092+00,mindfulness,
11357,640,2,0,f,medium,1969-08-25 01:46:01.603+00,mindfulness,
11359,270,5,0,f,low,1973-08-25 01:58:53.642+00,mindfulness,
11360,640,3,0,f,low,1974-08-25 02:28:00.996+00,mindfulness,
11361,1310,3,0,f,none,1996-08-25 03:08:49.144+00,mindfulness,
11363,1330,4,0,m,medium,1987-08-25 05:46:02.611+00,mindfulness,
11364,1300,2,0,f,high,1960-08-25 08:42:23.449+00,mindfulness,1
11367,35,1,0,m,none,1937-08-25 15:52:15.046+00,mindfulness,
11369,4930,14,0,m,medium,1947-08-25 16:35:51.484+00,mindfulness,1
11371,960,2,0,f,medium,1971-11-09 20:34:09.061+00,mindfulness,1
11373,14115,33,6,m,medium,1976-08-25 18:54:29.043+00,mindfulness,
11374,4630,9,0,f,low,1979-08-25 19:18:17.254+00,mindfulness,
11375,1595,3,0,m,medium,1964-08-25 19:21:12.037+00,mindfulness,
11381,575,4,0,m,medium,1988-08-25 21:55:10.646+00,mindfulness,
11387,4110,5,0,f,low,1987-08-26 01:41:58.039+00,mindfulness,
11389,745,2,0,f,low,1963-08-27 21:46:29.097+00,mindfulness,
11391,3535,8,0,m,medium,1988-08-26 02:43:58.506+00,mindfulness,
11394,655,2,0,f,none,1992-08-26 03:37:25.354+00,mindfulness,
11395,590,2,0,f,low,1985-08-26 15:09:16.884+00,mindfulness,
11399,120,2,0,m,none,1972-08-26 05:06:24.485+00,mindfulness,
